,event_id,event,event_region,event_start_date,event_end_date,prize_money,stage,match_id,game_id,game_duration
1317,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6160629af8090ec745287025,616d9aaef8090ec745288615,300.0
1318,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6160629af8090ec745287025,616d9ab2143c37878b239cf4,300.0
1319,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6160629af8090ec745287026,616d99fd143c37878b239cd1,300.0
1320,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6160629af8090ec745287026,616d9a02f8090ec7452885dd,300.0
1321,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6160629af8090ec745287026,616d9a06f8090ec7452885e4,300.0
1322,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6160629af8090ec745287026,616d9a0bf8090ec7452885eb,368.0
1323,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6160629af8090ec745287026,616d9a0ff8090ec7452885f2,313.0
1324,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6160629af8090ec745287027,,
1325,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606328f8090ec745287049,,
1326,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606328f8090ec74528704a,616d90a7f8090ec745288403,300.0
1327,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606328f8090ec74528704a,616d90abf8090ec74528840a,348.0
1328,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606328f8090ec74528704a,616d90b0f8090ec745288411,300.0
1329,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606328f8090ec74528704a,616d90b4143c37878b239b2c,392.0
1330,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606328f8090ec74528704b,,
1331,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606328f8090ec74528704c,,
1332,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606328f8090ec74528704d,,
1333,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606328f8090ec74528704e,,
1334,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528704f,616d8d98f8090ec745288350,300.0
1335,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528704f,616d8d9d143c37878b239aa7,300.0
1336,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528704f,616d8da2143c37878b239aae,300.0
1337,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528704f,616d8da6f8090ec745288357,323.0
1338,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528704f,616d8daaf8090ec74528835e,300.0
1339,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287050,616d8eb5f8090ec7452883a8,300.0
1340,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287050,616d8eb9143c37878b239adf,353.0
1341,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287050,616d8ebd143c37878b239ae6,300.0
1342,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287050,616d8ec1f8090ec7452883af,300.0
1343,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287050,616d8ec5f8090ec7452883b6,300.0
1344,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287051,,
1345,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287052,,
1346,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287053,,
1347,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287054,,
1348,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287055,616d8efff8090ec7452883bd,315.0
1349,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287055,616d8f03143c37878b239aed,300.0
1350,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287055,616d8f08143c37878b239af4,300.0
1351,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287056,616d8dd0f8090ec745288367,300.0
1352,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287056,616d8deaf8090ec74528836e,300.0
1353,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287056,616d8def143c37878b239ab5,300.0
1354,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287057,,
1355,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287058,,
1356,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287059,,
1357,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705a,,
1358,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705b,,
1359,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705c,616d8e0c143c37878b239abc,300.0
1360,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705c,616d8e11143c37878b239ac3,300.0
1361,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705c,616d8e15f8090ec745288375,300.0
1362,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705c,616d8e1af8090ec74528837c,300.0
1363,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705c,616d8e1e143c37878b239aca,300.0
1364,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705d,616d8f24143c37878b239afb,300.0
1365,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705d,616d8f28f8090ec7452883c4,300.0
1366,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705d,616d8f2bf8090ec7452883cb,300.0
1367,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705d,616d8f31f8090ec7452883d2,300.0
1368,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705d,616d8f35143c37878b239b02,300.0
1369,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705e,,
1370,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec74528705f,,
1371,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287060,616d9074f8090ec7452883f5,341.0
1372,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287060,616d9078143c37878b239b1e,300.0
1373,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287060,616d907df8090ec7452883fc,300.0
1374,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287060,616d9081143c37878b239b25,300.0
1375,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287061,,
1376,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287062,,
1377,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287063,616d8e2f143c37878b239ad1,300.0
1378,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287063,616d8e33f8090ec745288383,300.0
1379,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287063,616d8e38f8090ec74528838a,300.0
1380,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287064,,
1381,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287065,616d8f62143c37878b239b09,300.0
1382,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287065,616d8f66f8090ec7452883d9,300.0
1383,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287065,616d8f74f8090ec7452883e0,300.0
1384,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287066,,
1385,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287067,616d8e4df8090ec745288393,300.0
1386,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287067,616d8e73f8090ec74528839a,300.0
1387,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287067,616d8e77f8090ec7452883a1,340.0
1388,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287067,616d8e7c143c37878b239ad8,393.0
1389,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287068,,
1390,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287069,616d8fe7143c37878b239b10,482.0
1391,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287069,616d8feb143c37878b239b17,342.0
1392,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287069,616d8ff2f8090ec7452883e7,300.0
1393,614b718af8090ec74528642f,Regional 1,South America,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,30000.0,Swiss Stage,61606329f8090ec745287069,616d8ff7f8090ec7452883ee,300.0
1394,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e93,61732de0f8090ec745288c7a,563.0
1395,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e93,61732debf8090ec745288c81,300.0
1396,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e93,61732df8f8090ec745288c88,300.0
1397,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e93,61732e03f8090ec745288c8f,743.0
1398,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e93,61732e0cf8090ec745288c96,300.0
1399,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e94,61732d83f8090ec745288c5e,300.0
1400,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e94,61732da4f8090ec745288c65,300.0
1401,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e94,61732daef8090ec745288c6c,300.0
1402,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e94,61732dbbf8090ec745288c73,300.0
1403,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e95,617325a9143c37878b23a2a8,300.0
1404,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e95,617325adf8090ec745288bb6,300.0
1405,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e95,617325b1f8090ec745288bbd,300.0
1406,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e95,617325b7f8090ec745288bc4,330.0
1407,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e96,61732d41f8090ec745288c42,300.0
1408,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e96,61732d51f8090ec745288c49,300.0
1409,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e96,61732d5ff8090ec745288c50,372.0
1410,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e96,61732d69f8090ec745288c57,300.0
1411,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e97,61732ccbf8090ec745288c26,357.0
1412,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e97,61732cd7f8090ec745288c2d,300.0
1413,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e97,61732ce2f8090ec745288c34,300.0
1414,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e97,61732cedf8090ec745288c3b,343.0
1415,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e98,61732c7e143c37878b23a2e7,300.0
1416,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e98,61732c8a143c37878b23a2ee,300.0
1417,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e98,61732c96f8090ec745288c11,513.0
1418,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e98,61732ca2f8090ec745288c18,300.0
1419,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e98,61732cadf8090ec745288c1f,333.0
1420,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e99,61732c21f8090ec745288bfc,300.0
1421,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e99,61732c32f8090ec745288c03,378.0
1422,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e99,61732c3ff8090ec745288c0a,388.0
1423,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e99,61732c4a143c37878b23a2d9,300.0
1424,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e99,61732c5e143c37878b23a2e0,300.0
1425,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e9a,61732bd3f8090ec745288be0,300.0
1426,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e9a,61732be2f8090ec745288be7,461.0
1427,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e9a,61732bedf8090ec745288bee,312.0
1428,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e9a,61732bf9f8090ec745288bf5,300.0
1429,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e9b,617325cef8090ec745288bcb,300.0
1430,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e9b,617325d2143c37878b23a2af,300.0
1431,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e9b,617325d6143c37878b23a2b6,300.0
1432,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e9c,61733470f8090ec745288ce3,356.0
1433,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e9c,6173347f143c37878b23a36c,338.0
1434,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e9c,6173348c143c37878b23a373,300.0
1435,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,6167174f143c37878b238e9c,6173349e143c37878b23a37a,353.0
1436,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9d,617333da143c37878b23a349,300.0
1437,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9d,617333e4143c37878b23a350,300.0
1438,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9d,617333ee143c37878b23a357,300.0
1439,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9d,617333f8143c37878b23a35e,300.0
1440,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9d,61733404143c37878b23a365,300.0
1441,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9e,617332bdf8090ec745288cce,300.0
1442,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9e,617332c7f8090ec745288cd5,300.0
1443,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9e,617332d2f8090ec745288cdc,424.0
1444,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9e,617333c0143c37878b23a342,300.0
1445,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9f,6173312c143c37878b23a31f,300.0
1446,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9f,61733136143c37878b23a326,300.0
1447,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9f,61733140143c37878b23a32d,300.0
1448,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9f,61733149143c37878b23a334,367.0
1449,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238e9f,61733152143c37878b23a33b,300.0
1450,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238ea0,617330df143c37878b23a303,300.0
1451,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238ea0,617330e8143c37878b23a30a,300.0
1452,614b6ac2143c37878b237b37,Regional 1,Europe,2021-10-14 23:00:00+00:00,2021-10-24 22:30:00+00:00,100000.0,Swiss Stage,61671750143c37878b238ea0,617330f2143c37878b23a311,300.0
